Name,Address,City,State,Dave Score,Community Score,Score Diffrence,Number of Reviews,Url,Date
Spinelli's Pizzeria,425 7th Ave, New York, NY,6.8,6.9,0.1,13,https://onebite.app/restaurant/spinellis-pizzeria-new-york-ny-3fa30190,#N/A
Full Moon Pizza,600 E 187th St, Bronx, NY,6.20,6.80,0.60,47,https://onebite.app/restaurant/full-moon-pizza-bronx-ny-aaa34336,3/14/2018
Pugsley Pizza,590 E 191st St, Bronx, NY,7.70,8.40,0.70,151,https://onebite.app/restaurant/pugsley-pizza-bronx-ny-24ada487,3/13/2018
Williamsburg Pizza Union Avenue,265 Union Ave, Brooklyn, NY,8.60,8.00,-0.60,154,https://onebite.app/restaurant/williamsburg-pizza-union-avenue-brooklyn-ny-4022eec2,3/12/2018
$1.50 Fresh Pizza,473 Lexington Ave, New York, NY,4.90,5.50,0.60,43,https://onebite.app/restaurant/dollar150-fresh-pizza-new-york-ny-3485c7a1,3/9/2018
Evel Pie,508 Fremont St, Las Vegas, NV,5.90,6.80,0.90,127,https://onebite.app/restaurant/evel-pie-las-vegas-nv-303c8a11,3/7/2018
La Gusto Pizza,382 8th Ave, New York, NY,3.20,4.70,1.5,10,https://onebite.app/restaurant/la-gusto-pizza-new-york-ny-b9af6bfe,2/26/2018
La Gusto Pizza,382 8th Ave, New York, NY,3.20,4.70,1.5,10,https://onebite.app/restaurant/la-gusto-pizza-new-york-ny-b9af6bfe,2/26/2018
Cheesy Pizza,2640 Broadway, New York, NY,6.10,6.30,0.20,19,https://onebite.app/restaurant/cheesy-pizza-new-york-ny-41890aa0,2/23/2018
Sal and Carmine Pizza,2671 Broadway, New York, NY,7.20,7.50,0.30,55,https://onebite.app/restaurant/sal-and-carmine-pizza-new-york-ny-93025aee,2/22/2018
Mama's TOO! Upper West Side,2750 Broadway, New York, NY,6.80,7.90,1.10,100,https://onebite.app/restaurant/mamas-too-upper-west-side-new-york-ny-39eedba1,2/21/2018
Bond 45 NY,221 W 46th St, New York, NY,6.50,6.30,-0.2,8,https://onebite.app/restaurant/bond-45-ny-new-york-ny-867d0488,2/20/2018
Casa D' Amici,419 High St, Morgantown, WV,6.50,6.40,-0.10,49,https://onebite.app/restaurant/casa-d-amici-morgantown-wv-1831e4b7,2/19/2018
Pizza Al's,2952 University Ave, Morgantown, WV,6.40,6.50,0.10,24,https://onebite.app/restaurant/pizza-als-morgantown-wv-562d54a1,2/16/2018
Colasante's | Ristorante & Pub,416 Fairmont Rd, Westover, WV,6.60,6.60,0,10,https://onebite.app/restaurant/colasantes-or-ristorante-and-pub-westover-wv-91214390,2/15/2018
Love & Dough,57 Pearl St, Brooklyn, NY,7.50,7.20,-0.30,17,https://onebite.app/restaurant/love-and-dough-brooklyn-ny-3b0fd8a5,2/14/2018
Patsy's Pizzeria,2287 1st Ave., New York, NY,8.60,8.50,-0.10,194,https://onebite.app/restaurant/patsys-pizzeria-new-york-ny-62c869a9,2/13/2018
Louie & Ernie's Pizza,1300 Crosby Ave, Bronx, NY,7.80,8.10,0.30,121,https://onebite.app/restaurant/louie-and-ernies-pizza-bronx-ny-d5027bce,2/12/2018
Pizza Barn,471 Central Park Ave, Yonkers, NY,7.20,7.30,0.10,54,https://onebite.app/restaurant/pizza-barn-yonkers-ny-b6c2b03f,2/9/2018
Mama's Pizza,961 Rice St, St Paul, MN,7.50,7.80,0.30,18,https://onebite.app/restaurant/mamas-pizza-st-paul-mn-26a09fbd,2/7/2018
Dulono's Sport Bar,118 N 4th St, Minneapolis, MN,6.30,6.50,0.20,13,https://onebite.app/restaurant/dulonos-sport-bar-minneapolis-mn-f2e1ed5c,2/6/2018
Fat Lorenzos,5600 Cedar Ave, Minneapolis, MN,4.10,6.10,2.00,22,https://onebite.app/restaurant/fat-lorenzos-minneapolis-mn-fe99595f,2/4/2018
Red's Savoy,18 University Ave NE, Minneapolis, MN,7.10,7.50,0.4,9,https://onebite.app/restaurant/reds-savoy-minneapolis-mn-c1e16bbb,2/3/2018
Frank From Philly & Andrea Pizza,1235 4th St SE, Minneapolis, MN,6.30,6.80,0.50,32,https://onebite.app/restaurant/frank-from-philly-and-andrea-pizza-minneapolis-mn-f887974d,2/2/2018
Young Joni,165 13th Ave NE, Minneapolis, MN,7.60,8.10,0.50,83,https://onebite.app/restaurant/young-joni-minneapolis-mn-710c7d17,2/1/2018
Cossetta,211 7th St W, St Paul, MN,6.80,7.30,0.50,59,https://onebite.app/restaurant/cossetta-st-paul-mn-3ff8f941,1/31/2018
Pizza Lucé Downtown,119 N 4th St, Minneapolis, MN,5.30,6.10,0.80,63,https://onebite.app/restaurant/pizza-luce-downtown-minneapolis-mn-57505529,1/30/2018
Star Tavern,400 High St, City of Orange, NJ,7.10,7.90,0.80,198,https://onebite.app/restaurant/star-tavern-city-of-orange-nj-99abab14,1/25/2018
Percy's Pizza,190 Bleecker St, New York, NY,6.10,6.60,0.50,27,https://onebite.app/restaurant/percys-pizza-new-york-ny-c086548a,1/23/2018
Pizza Land,260 Belleville Turnpike, North Arlington, NJ,7.60,7.50,-0.10,90,https://onebite.app/restaurant/pizza-land-north-arlington-nj-586007a2,1/22/2018
Little Italy Pizza,55 W 45th St, New York, NY,4.20,6.10,1.90,50,https://onebite.app/restaurant/little-italy-pizza-new-york-ny-5e44098a,1/19/2018
B&W Deli and Pizzeria,432 9th Ave, New York, NY,6.20,5.20,-1,12,https://onebite.app/restaurant/bandw-deli-and-pizzeria-new-york-ny-10d2796f,1/17/2018
Mediterraneo,1260 2nd Avenue Corner E 66th St, New York, NY,5.80,6.30,0.5,7,https://onebite.app/restaurant/mediterraneo-new-york-ny-82eb5cc6,1/15/2018
La Bellezza Pizza,315 Broadway, New York, NY,7.10,7.00,-0.1,9,https://onebite.app/restaurant/la-bellezza-pizza-new-york-ny-1f7effed,1/12/2018
Tre Sorelle,61 Reade St, New York, NY,6.70,6.80,0.1,11,https://onebite.app/restaurant/tre-sorelle-new-york-ny-8f2942df,1/11/2018
Justino's Pizza - 10th Ave,881 10th Ave, New York, NY,3.40,5.10,1.70,22,https://onebite.app/restaurant/justinos-pizza-10th-ave-new-york-ny-43d4a700,1/9/2018
Casabianca Family Italian Ristorante And Pizzeria,854 10th Ave, New York, NY,6.80,6.70,-0.10,20,https://onebite.app/restaurant/casabianca-family-italian-ristorante-and-pizzeria-new-york-ny-28c12975,1/8/2018
Mariella Pizza,965 Lexington Ave, New York, NY,6.90,6.90,0.00,29,https://onebite.app/restaurant/mariella-pizza-new-york-ny-5d3b43c6,1/3/2018
Bella Blu,967 Lexington Ave, New York, NY,7.20,7.40,0.2,6,https://onebite.app/restaurant/bella-blu-new-york-ny-d9f367fb,1/2/2018
John & Tony's,1097 1st Ave, New York, NY,6.70,7.00,0.30,15,https://onebite.app/restaurant/john-and-tonys-new-york-ny-57976445,12/20/2017
Angelo's Pizza,1211 Stafford Dr, Princeton, WV,5.50,6.30,0.8,8,https://onebite.app/restaurant/angelos-pizza-princeton-wv-451ff782,12/14/2017
Clint Moore Pharmacy,1906 Clint Moore Rd, Boca Raton, FL,7.5,6,-1.5,13,https://onebite.app/restaurant/clint-moore-pharmacy-boca-raton-fl-53785968,#N/A
Clint Moore Pharmacy,1906 Clint Moore Rd, Boca Raton, FL,7.5,6,-1.5,13,https://onebite.app/restaurant/clint-moore-pharmacy-boca-raton-fl-53785968,#N/A
Scarr's Pizza,35 Orchard St, New York, NY,7.70,8.20,0.50,206,https://onebite.app/restaurant/scarrs-pizza-new-york-ny-08ef92db,12/11/2017
Double Zero,65 2nd Ave, New York, NY,8.50,6.90,-1.60,17,https://onebite.app/restaurant/double-zero-new-york-ny-bf9ec907,12/8/2017
Double Zero,65 2nd Ave, New York, NY,8.50,6.90,-1.60,17,https://onebite.app/restaurant/double-zero-new-york-ny-bf9ec907,12/8/2017
Solo Pizza NYC,27 Avenue B, New York, NY,6.10,6.70,0.6,9,https://onebite.app/restaurant/solo-pizza-nyc-new-york-ny-f8786f10,12/5/2017
Stone Bridge Artisanal Pizza,16 E 41st St, New York, NY,7.20,7.30,0.10,36,https://onebite.app/restaurant/stone-bridge-artisanal-pizza-new-york-ny-8fd7284b,11/30/2017
Famous Pizza,1 E 28th St, New York, NY,1.80,3.80,2.00,19,https://onebite.app/restaurant/famous-pizza-new-york-ny-83aef8ed,11/29/2017
Gino Sorbillo NYC,334 Bowery, New York, NY,7.10,8.00,0.90,15,https://onebite.app/restaurant/gino-sorbillo-nyc-new-york-ny-e7a5becb,11/28/2017
New York Sal's Pizza,696 10th Ave, New York, NY,7.10,6.80,-0.30,26,https://onebite.app/restaurant/new-york-sals-pizza-new-york-ny-10cba5ac,11/27/2017
Gnocco,337 E 10th St, New York, NY,7.40,7.90,0.5,8,https://onebite.app/restaurant/gnocco-new-york-ny-01454669,11/20/2017
5 Boroughs Pizza,386 Canal St, New York, NY,3.40,4.60,1.20,17,https://onebite.app/restaurant/5-boroughs-pizza-new-york-ny-e0ebd069,11/17/2017
Steve's Pizza,110 Cedar St, New York, NY,2.20,4.40,2.20,18,https://onebite.app/restaurant/steves-pizza-new-york-ny-1ec66ab3,11/16/2017
Majestic Pizza,8 Cortlandt St, New York, NY,7.10,6.90,-0.20,108,https://onebite.app/restaurant/majestic-pizza-new-york-ny-2733805e,11/15/2017
Serafina Italian Restaurant Meatpacking,7 9th Ave, New York, NY,7.80,7.50,-0.3,7,https://onebite.app/restaurant/serafina-italian-restaurant-meatpacking-new-york-ny-e7c79a92,11/13/2017
Joe's Pizza,7 Carmine St, New York, NY,8.50,8.20,-0.30,757,https://onebite.app/restaurant/joes-pizza-new-york-ny-57dc36cc,11/10/2017
B Side Pizza Bar,370 W 51st St, New York, NY,6.30,7.60,1.30,10,https://onebite.app/restaurant/b-side-pizza-bar-new-york-ny-ed5ecb5b,11/10/2017
Bronx Pizza,111 Washington St, San Diego, CA,8.10,8.00,-0.10,300,https://onebite.app/restaurant/bronx-pizza-san-diego-ca-de8fd22a,11/3/2017
Filippis Pizza Grotto Pacific Beach,962 Garnet Ave, San Diego, CA,6.70,6.60,-0.10,17,https://onebite.app/restaurant/filippis-pizza-grotto-pacific-beach-san-diego-ca-78881c2f,11/2/2017
Vito's Pizza,2455 Santa Monica Blvd, Santa Monica, CA,8.20,7.40,-0.80,125,https://onebite.app/restaurant/vitos-pizza-santa-monica-ca-a6762941,11/1/2017
Joe's Pizza,111 Broadway, Santa Monica, CA,8.30,7.80,-0.50,283,https://onebite.app/restaurant/joes-pizza-santa-monica-ca-3f6c7a07,10/31/2017
Francesco's Pizza,186 Columbus Ave, New York, NY,8.10,7.10,-1.00,117,https://onebite.app/restaurant/francescos-pizza-new-york-ny-21f3541c,10/27/2017
Italian Village Pizza & Restaurant,1494 1st Ave., New York, NY,7.70,7.30,-0.40,59,https://onebite.app/restaurant/italian-village-pizza-and-restaurant-new-york-ny-24c1bd45,10/24/2017
La Mia Pizza,1488 1st Ave., New York, NY,6.70,7.00,0.30,32,https://onebite.app/restaurant/la-mia-pizza-new-york-ny-0ada6f46,10/20/2017
Avalon Downtown Pizzeria,17 W Federal St, Youngstown, OH,7.10,7.10,0.00,35,https://onebite.app/restaurant/avalon-downtown-pizzeria-youngstown-oh-7da154a8,10/18/2017
Wedgewood Fernando's Pizza,1622 S Raccoon Rd, Austintown, OH,7.20,7.90,0.70,29,https://onebite.app/restaurant/wedgewood-fernandos-pizza-austintown-oh-fed60063,10/14/2017
Adoro Lei,287 Hudson St, New York, NY,7.80,7.70,-0.10,10,https://onebite.app/restaurant/adoro-lei-new-york-ny-e400000f,10/12/2017
Umberto's Pizzeria,737 W Jericho Turnpike, Huntington, NY,8.60,8.10,-0.50,241,https://onebite.app/restaurant/umbertos-pizzeria-huntington-ny-d87b0ba9,10/9/2017
Cottage Inn Pizza Ann Arbor Packard,546 Packard St, Ann Arbor, MI,3.10,5.20,2.1,10,https://onebite.app/restaurant/cottage-inn-pizza-ann-arbor-packard-ann-arbor-mi-cead5542,10/7/2017
New York Pizza Depot,605 E William St, Ann Arbor, MI,5.40,5.90,0.50,32,https://onebite.app/restaurant/new-york-pizza-depot-ann-arbor-mi-f51c25e5,10/6/2017
Buddy's Pizza,22148 Michigan Ave, Dearborn, MI,7.60,7.80,0.20,65,https://onebite.app/restaurant/buddys-pizza-dearborn-mi-856e8023,10/5/2017
&pizza - NoMad,15 W 28th St, New York, NY,6.30,6.80,0.5,11,https://onebite.app/restaurant/andpizza-nomad-new-york-ny-2a47c130,10/3/2017
&pizza - Astor,740 Broadway, New York, NY,6.3,6.5,0.2,11,https://onebite.app/restaurant/andpizza-astor-new-york-ny-d2230e11,#N/A
Benny Marzano's,110 Draper Rd NW, Blacksburg, VA,7.10,7.70,0.60,46,https://onebite.app/restaurant/benny-marzanos-blacksburg-va-edffab63,9/30/2017
Bazbeaux,329 Massachusetts Ave, Indianapolis, IN,5.10,5.80,0.70,20,https://onebite.app/restaurant/bazbeaux-indianapolis-in-4e012e0e,9/28/2017
Goodfellas Pizzeria - Mass Ave.,545 Massachusetts Ave, Indianapolis, IN,8.10,7.60,-0.50,252,https://onebite.app/restaurant/goodfellas-pizzeria-mass-ave-indianapolis-in-dd8867c2,9/27/2017
Napolese,30 S Meridian St, Indianapolis, IN,4.10,6.70,2.6,11,https://onebite.app/restaurant/napolese-indianapolis-in-9012a246,9/26/2017
Empire Slice House - Plaza,1804 NW 16th St, Oklahoma City, OK,7.50,7.60,0.10,110,https://onebite.app/restaurant/empire-slice-house-plaza-oklahoma-city-ok-9e3c6451,9/25/2017
Wig & Pen Pizza Pub,1220 US-6, Iowa City, IA,7.10,7.50,0.40,31,https://onebite.app/restaurant/wig-and-pen-pizza-pub-iowa-city-ia-62eb5224,9/24/2017
Casey's,1987 2nd St, Coralville, IA,5.20,7.00,1.8,8,https://onebite.app/restaurant/caseys-coralville-ia-e79d3271,9/23/2017
Nick's Pizza,1814 2nd Ave, New York, NY,6.60,7.30,0.70,18,https://onebite.app/restaurant/nicks-pizza-new-york-ny-28813ac5,9/22/2017
Royal Rooters Club,4 Yawkey Way, Boston, MA,2.40,4.40,2.00,28,https://onebite.app/restaurant/royal-rooters-club-boston-ma-b4400f4d,9/19/2017
Impellizzeri's Pizza,110 W Main St, Louisville, KY,5.80,6.60,0.80,22,https://onebite.app/restaurant/impellizzeris-pizza-louisville-ky-c31d24e2,9/18/2017
Bearno's Pizza,301 W Market St, Louisville, KY,6.40,6.40,0.00,28,https://onebite.app/restaurant/bearnos-pizza-louisville-ky-c17859c4,9/16/2017
The Post - GERMANTOWN,1045 Goss Ave, Louisville, KY,0.20,6.90,6.70,67,https://onebite.app/restaurant/the-post-germantown-louisville-ky-aa389f1f,9/15/2017
Sicilia Fine Italian Specialties,22 Frambes Ave, Columbus, OH,6.90,6.80,-0.10,45,https://onebite.app/restaurant/sicilia-fine-italian-specialties-columbus-oh-d0f5c228,9/12/2017
North Italia,4925 N 40th St, Phoenix, AZ,6.6,7.8,1.2,9,https://onebite.app/restaurant/north-italia-phoenix-az-b4c6ed9c,#N/A
Adriatico's New York Style Pizza,1618 Neil Ave, Columbus, OH,5.40,6.50,1.10,44,https://onebite.app/restaurant/adriaticos-new-york-style-pizza-columbus-oh-b6734081,9/11/2017
Leoni's,5413 Sinclair Rd, Columbus, OH,7.80,6.80,-1.00,14,https://onebite.app/restaurant/leonis-columbus-oh-144214d3,9/8/2017
Regina Pizzeria,11 1/2 Thacher St, Boston, MA,9.10,8.60,-0.50,1063,https://onebite.app/restaurant/regina-pizzeria-boston-ma-85eb63a9,9/7/2017
Industry Kitchen,70 South St, New York, NY,0.00,5.40,5.4,8,https://onebite.app/restaurant/industry-kitchen-new-york-ny-daf48578,9/6/2017
Industry Kitchen,70 South St, New York, NY,0.00,5.40,5.4,8,https://onebite.app/restaurant/industry-kitchen-new-york-ny-daf48578,9/6/2017
Sal's little italy,384 Broome St, New York, NY,8.10,7.60,-0.50,73,https://onebite.app/restaurant/sals-little-italy-new-york-ny-ddff12d6,8/30/2017
Pizza Rock,201 N 3rd St, Las Vegas, NV,7.30,7.40,0.10,166,https://onebite.app/restaurant/pizza-rock-las-vegas-nv-b9f8a43e,8/28/2017
Naked City Pizza Shop,3240 S Arville St, Las Vegas, NV,5.60,6.90,1.3,6,https://onebite.app/restaurant/naked-city-pizza-shop-las-vegas-nv-c28650d9,8/25/2017
Five50 Pizza Bar,3730 S Las Vegas Blvd, Las Vegas, NV,6.20,6.40,0.20,64,https://onebite.app/restaurant/five50-pizza-bar-las-vegas-nv-6967263d,8/24/2017
Lil' Frankie's,19 1st Ave., New York, NY,8.50,7.90,-0.60,70,https://onebite.app/restaurant/lil-frankies-new-york-ny-c49b4593,8/21/2017
Oath Pizza - Nantucket,44 Straight Wharf, Nantucket, MA,9.30,7.90,-1.40,71,https://onebite.app/restaurant/oath-pizza-nantucket-nantucket-ma-387b8e35,8/17/2017
Speedy Romeo,63 Clinton St, New York, NY,8.30,7.80,-0.50,22,https://onebite.app/restaurant/speedy-romeo-new-york-ny-24da2dd3,8/11/2017
Tavola Hells Kitchen,488 9th Ave, New York, NY,6.30,6.40,0.1,9,https://onebite.app/restaurant/tavola-hells-kitchen-new-york-ny-774116b3,8/10/2017
Sacco Pizza,819 9th Ave, New York, NY,8.10,7.80,-0.30,112,https://onebite.app/restaurant/sacco-pizza-new-york-ny-38a36000,8/9/2017
New Park Pizza,156-71 Cross Bay Blvd, Queens, NY,7.80,8.20,0.40,286,https://onebite.app/restaurant/new-park-pizza-queens-ny-d399ffa2,8/8/2017
Nove Italian Restaurant,707 Rt 9, Gansevoort, NY,8.60,8.20,-0.40,54,https://onebite.app/restaurant/nove-italian-restaurant-gansevoort-ny-094c0422,8/4/2017
Song' E Napule,146 W Houston St, New York, NY,7.70,8.40,0.70,33,https://onebite.app/restaurant/song-e-napule-new-york-ny-9e52b33e,8/1/2017
La Vera Pizzeria & Restaurant,922 2nd Ave, New York, NY,6.20,6.50,0.30,32,https://onebite.app/restaurant/la-vera-pizzeria-and-restaurant-new-york-ny-d1fcf46a,7/31/2017
Manhattan Brick Oven Pizza,1159 3rd Ave, New York, NY,7.90,7.40,-0.5,9,https://onebite.app/restaurant/manhattan-brick-oven-pizza-new-york-ny-3f5ad752,7/27/2017
Ben's Pizzeria,123 MacDougal St, New York, NY,5.40,6.30,0.90,36,https://onebite.app/restaurant/bens-pizzeria-new-york-ny-f1c8298f,7/26/2017
Emily: West Village,35 Downing St, New York, NY,7.20,7.30,0.10,31,https://onebite.app/restaurant/emily-west-village-new-york-ny-683b2dcd,7/25/2017
Numero 28 Pizzeria,28 Carmine St, New York, NY,8.20,7.90,-0.30,21,https://onebite.app/restaurant/numero-28-pizzeria-new-york-ny-6a35c321,7/24/2017
310 Bowery Bar,310 Bowery, New York, NY,8.10,8.00,-0.10,13,https://onebite.app/restaurant/310-bowery-bar-new-york-ny-bad5d690,7/20/2017
Rubirosa,235 Mulberry St, New York, NY,8.10,8.60,0.50,219,https://onebite.app/restaurant/rubirosa-new-york-ny-4609cfe2,7/18/2017
Rizzo's Fine Pizza,17 Clinton St, New York, NY,8.60,7.90,-0.70,76,https://onebite.app/restaurant/rizzos-fine-pizza-new-york-ny-55edfd37,7/13/2017
Norma,438 3rd Ave, New York, NY,7.80,8.10,0.30,22,https://onebite.app/restaurant/norma-new-york-ny-3be6fd2e,7/11/2017
Cafe Fiorello,1900 Broadway, New York, NY,7.20,7.10,-0.1,8,https://onebite.app/restaurant/cafe-fiorello-new-york-ny-24283e31,7/6/2017
Merilu Pizza Al Metro,791 9th Ave, New York, NY,8.20,7.40,-0.80,16,https://onebite.app/restaurant/merilu-pizza-al-metro-new-york-ny-e32566db,6/27/2017
Black Sheep Coal Fired Pizza,2550 Nicollet Ave, Minneapolis, MN,8.30,8.10,-0.20,166,https://onebite.app/restaurant/black-sheep-coal-fired-pizza-minneapolis-mn-7bb05441,6/26/2017
Farinella Bakery Pizza,788 Lexington Ave, New York, NY,6.20,6.00,-0.20,13,https://onebite.app/restaurant/farinella-bakery-pizza-new-york-ny-ce1e774b,6/21/2017
Capizzi,547 9th Ave, New York, NY,7.10,7.60,0.50,26,https://onebite.app/restaurant/capizzi-new-york-ny-c7e3c36c,6/20/2017
Patsy's Pizzeria,801 2nd Ave, New York, NY,8.60,8.30,-0.30,269,https://onebite.app/restaurant/patsys-pizzeria-new-york-ny-8dd10522,6/19/2017
Pasta Lovers,142 W 49th St, New York, NY,4.80,7.20,2.40,10,https://onebite.app/restaurant/pasta-lovers-new-york-ny-2c028cd0,6/16/2017
Radio City Pizza,142 W 49th St, New York, NY,6.10,6.20,0.10,38,https://onebite.app/restaurant/radio-city-pizza-new-york-ny-947af1b7,6/15/2017
Saluggi's,325 Church St, New York, NY,8.20,8.00,-0.20,104,https://onebite.app/restaurant/saluggis-new-york-ny-d1411a03,6/14/2017
Borrelli's,1580 Hempstead Tpke, East Meadow, NY,7.90,7.60,-0.30,165,https://onebite.app/restaurant/borrellis-east-meadow-ny-725747ea,6/12/2017
Saba's Pizza,1217 Lexington Ave, New York, NY,8.40,7.80,-0.60,135,https://onebite.app/restaurant/sabas-pizza-new-york-ny-59c06abf,6/9/2017
Carve,760 8th Ave, New York, NY,4.10,5.60,1.50,33,https://onebite.app/restaurant/carve-new-york-ny-53ea1f17,6/8/2017
Kesté Pizza e Vino,77 Fulton St, New York, NY,6.40,7.70,1.30,33,https://onebite.app/restaurant/keste-pizza-e-vino-new-york-ny-3587611f,6/7/2017
Claudio's Pizza & Pasta,598 10th Ave, New York, NY,6.40,6.50,0.10,25,https://onebite.app/restaurant/claudios-pizza-and-pasta-new-york-ny-44fe84fc,6/6/2017
Nizza,630 9th Ave, New York, NY,6.80,6.80,0,6,https://onebite.app/restaurant/nizza-new-york-ny-97de8454,6/5/2017
OLIO E PIÙ,3 Greenwich Ave, New York, NY,5.20,6.90,1.70,10,https://onebite.app/restaurant/olio-e-piu-new-york-ny-6b91ee65,6/2/2017
Pizzeria Regina,350 Trolley Line Blvd, Ledyard, CT,6.40,5.80,-0.60,36,https://onebite.app/restaurant/pizzeria-regina-ledyard-ct-8f0f0c68,6/1/2017
Grandma’s One Pizza,165 Bleecker St, New York, NY,7.00,7.10,0.10,35,https://onebite.app/restaurant/grandmas-one-pizza-new-york-ny-41e4d4c2,5/30/2017
Muzzarella Pizza,221 Avenue A, New York, NY,6.60,6.80,0.20,13,https://onebite.app/restaurant/muzzarella-pizza-new-york-ny-02dfe9e8,5/25/2017
Arturo's Coal Oven Pizza,106 W Houston St, New York, NY,7.90,8.20,0.30,56,https://onebite.app/restaurant/arturos-coal-oven-pizza-new-york-ny-27b34c7f,5/24/2017
Picasso Pizza,303 S End Ave, New York, NY,4.20,5.20,1.00,23,https://onebite.app/restaurant/picasso-pizza-new-york-ny-608f090f,5/23/2017
Baker's Pizza,201 Avenue A, New York, NY,7.30,7.10,-0.20,26,https://onebite.app/restaurant/bakers-pizza-new-york-ny-f7a5f020,5/22/2017
Halftime King of Pizza,115 Causeway St, Boston, MA,9.20,7.60,-1.60,311,https://onebite.app/restaurant/halftime-king-of-pizza-boston-ma-bfea78c5,5/17/2017
John's Pizzeria of Times Square,260 W 44th St, New York, NY,8.40,8.20,-0.20,536,https://onebite.app/restaurant/johns-pizzeria-of-times-square-new-york-ny-547b5cdf,5/16/2017
Pizza Park,1233 1st Ave., New York, NY,4.00,7.00,3.00,23,https://onebite.app/restaurant/pizza-park-new-york-ny-e4cf7a5b,5/15/2017
Mike's Pizza,1072 2nd Ave, New York, NY,8.10,7.20,-0.90,47,https://onebite.app/restaurant/mikes-pizza-new-york-ny-43d65e15,5/12/2017
Bella Roma Pizza,401 E 57th St, New York, NY,7.10,6.30,-0.80,18,https://onebite.app/restaurant/bella-roma-pizza-new-york-ny-43cf77b1,5/11/2017
Sofia Pizza Shoppe,989 1st Ave., New York, NY,7.90,7.60,-0.30,47,https://onebite.app/restaurant/sofia-pizza-shoppe-new-york-ny-1d7be0f2,5/9/2017
iPizzaNY,707 9th Ave, New York, NY,2.10,5.50,3.40,12,https://onebite.app/restaurant/ipizzany-new-york-ny-e59814ae,5/4/2017
Uncle Mario's Brick Oven Pizza,739 9th Ave, New York, NY,7.10,7.20,0.10,35,https://onebite.app/restaurant/uncle-marios-brick-oven-pizza-new-york-ny-21b004a1,5/3/2017
Pranzo Pizza & Pasta,44 Water St, New York, NY,5.90,5.70,-0.2,11,https://onebite.app/restaurant/pranzo-pizza-and-pasta-new-york-ny-f2862b05,5/2/2017
The Grotto Pizzeria,69 New St, New York, NY,3.30,5.80,2.50,16,https://onebite.app/restaurant/the-grotto-pizzeria-new-york-ny-98928e5d,5/1/2017
Neapolitan Express,40 Wall St, New York, NY,8.10,7.50,-0.60,83,https://onebite.app/restaurant/neapolitan-express-new-york-ny-e7002ffc,4/28/2017
Napoli Pizza,226 Varick St, New York, NY,7.70,7.30,-0.40,15,https://onebite.app/restaurant/napoli-pizza-new-york-ny-825e3a9b,4/27/2017
